#bamPEFragmentSize
Size	Occurrences	Sample
293	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
294	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
295	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
296	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
297	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
298	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
299	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
300	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
301	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
302	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
303	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
304	38	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
305	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
306	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
307	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
308	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
309	38	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
310	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
311	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
312	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
313	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
314	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
315	17	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
316	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
317	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
318	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
319	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
320	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
321	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
322	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
323	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
324	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
325	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
326	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
327	39	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
328	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
329	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
330	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
331	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
332	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
333	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
334	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
335	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
336	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
337	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
338	39	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
339	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
340	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
341	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
342	40	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
343	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
344	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
345	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
346	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
347	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
348	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
349	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
350	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
351	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
352	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
353	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
354	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
355	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
356	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
357	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
358	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
359	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
360	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
361	22	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
362	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
363	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
364	22	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
365	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
366	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
367	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
368	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
369	42	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
370	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
371	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
372	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
373	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
374	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
375	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
376	38	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
377	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
378	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
379	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
380	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
381	38	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
382	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
383	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
384	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
385	50	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
386	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
387	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
388	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
389	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
390	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
391	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
392	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
393	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
394	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
395	17	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
396	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
397	32	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
398	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
399	36	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
400	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
401	41	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
402	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
403	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
404	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
405	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
406	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
407	34	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
408	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
409	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
410	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
411	42	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
412	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
413	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
414	33	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
415	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
416	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
417	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
418	28	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
419	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
420	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
421	35	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
422	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
423	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
424	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
425	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
426	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
427	22	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
428	42	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
429	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
430	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
431	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
432	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
433	30	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
434	19	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
435	37	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
436	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
437	29	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
438	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
439	21	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
440	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
441	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
442	27	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
443	19	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
444	25	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
445	26	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
446	22	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
447	21	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
448	19	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
449	24	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
450	22	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
451	16	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
452	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
453	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
454	18	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
455	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
456	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
457	31	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
458	14	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
459	19	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
460	13	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
461	15	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
462	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
463	23	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
464	15	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
465	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
466	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
467	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
468	16	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
469	16	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
470	15	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
471	17	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
472	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
473	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
474	16	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
475	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
476	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
477	16	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
478	10	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
479	13	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
480	20	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
481	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
482	18	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
483	18	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
484	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
485	18	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
486	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
487	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
488	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
489	10	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
490	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
491	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
492	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
493	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
494	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
495	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
496	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
497	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
498	13	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
499	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
500	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
501	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
502	10	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
503	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
504	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
505	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
506	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
507	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
508	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
509	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
510	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
511	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
512	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
513	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
514	11	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
515	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
516	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
517	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
518	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
519	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
520	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
521	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
522	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
523	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
524	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
525	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
526	9	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
527	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
528	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
529	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
530	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
531	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
532	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
533	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
534	12	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
535	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
536	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
537	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
538	6	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
539	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
540	8	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
541	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
542	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
543	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
544	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
545	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
546	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
547	7	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
548	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
549	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
550	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
551	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
552	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
553	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
554	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
555	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
556	5	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
557	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
558	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
559	3	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
560	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
561	2	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
562	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
563	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
564	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
565	4	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
567	1	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PP_merged.bam
